date,open,high,low,close,volume,average,barCount
2025-02-20 21:52:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:53:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:54:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:55:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:56:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:57:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:58:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 21:59:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:00:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:01:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:02:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:03:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:04:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:05:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:06:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:07:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:08:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:09:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:10:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:11:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:12:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:13:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:14:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:15:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:16:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:17:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:18:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:19:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:20:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:21:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:22:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:23:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:24:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:25:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:26:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:27:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:28:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:29:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:30:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:31:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:32:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:33:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:34:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:35:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:36:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:37:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:38:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:39:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:40:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:41:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:42:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:43:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:44:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:45:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:46:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-20 22:47:00-06:00,6190.25,6190.25,6190.0,6190.0,2.0,6190.125,2
2025-02-20 22:48:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:49:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:50:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:51:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:52:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:53:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:54:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:55:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:56:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:57:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:58:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 22:59:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 23:00:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 23:01:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 23:02:00-06:00,6190.0,6190.0,6190.0,6190.0,0.0,6190.0,0
2025-02-20 23:03:00-06:00,6189.0,6189.0,6189.0,6189.0,1.0,6189.0,1
2025-02-20 23:04:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:05:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:06:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:07:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:08:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:09:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:10:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:11:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:12:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:13:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:14:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:15:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:16:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:17:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:18:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:19:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:20:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:21:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:22:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:23:00-06:00,6188.75,6188.75,6188.75,6188.75,1.0,6188.75,1
2025-02-20 23:24:00-06:00,6188.75,6188.75,6188.75,6188.75,0.0,6188.75,0
2025-02-20 23:25:00-06:00,6188.75,6188.75,6188.75,6188.75,0.0,6188.75,0
2025-02-20 23:26:00-06:00,6188.75,6188.75,6188.75,6188.75,0.0,6188.75,0
2025-02-20 23:27:00-06:00,6188.75,6188.75,6188.75,6188.75,0.0,6188.75,0
2025-02-20 23:28:00-06:00,6188.75,6188.75,6188.75,6188.75,0.0,6188.75,0
2025-02-20 23:29:00-06:00,6188.75,6188.75,6188.75,6188.75,0.0,6188.75,0
2025-02-20 23:30:00-06:00,6189.0,6189.0,6189.0,6189.0,1.0,6189.0,1
2025-02-20 23:31:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:32:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:33:00-06:00,6189.0,6189.0,6189.0,6189.0,0.0,6189.0,0
2025-02-20 23:34:00-06:00,6188.5,6188.5,6188.5,6188.5,1.0,6188.5,1
2025-02-20 23:35:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:36:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:37:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:38:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:39:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:40:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:41:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:42:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:43:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:44:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:45:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:46:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:47:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:48:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:49:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:50:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:51:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:52:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:53:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:54:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:55:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:56:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:57:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:58:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-20 23:59:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:00:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:01:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:02:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:03:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:04:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:05:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:06:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:07:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:08:00-06:00,6188.5,6188.5,6188.5,6188.5,0.0,6188.5,0
2025-02-21 00:09:00-06:00,6190.75,6190.75,6190.75,6190.75,1.0,6190.75,1
2025-02-21 00:10:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:11:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:12:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:13:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:14:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:15:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:16:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:17:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:18:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:19:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:20:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:21:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:22:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:23:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:24:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:25:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:26:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:27:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:28:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:29:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:30:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:31:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:32:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:33:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:34:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:35:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:36:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:37:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:38:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:39:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 00:40:00-06:00,6192.0,6192.0,6192.0,6192.0,1.0,6192.0,1
2025-02-21 00:41:00-06:00,6192.0,6192.0,6192.0,6192.0,0.0,6192.0,0
2025-02-21 00:42:00-06:00,6192.0,6192.0,6192.0,6192.0,0.0,6192.0,0
2025-02-21 00:43:00-06:00,6192.5,6192.75,6192.5,6192.75,2.0,6192.625,2
2025-02-21 00:44:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:45:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:46:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:47:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:48:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:49:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:50:00-06:00,6192.75,6192.75,6192.75,6192.75,0.0,6192.75,0
2025-02-21 00:51:00-06:00,6193.75,6193.75,6193.75,6193.75,1.0,6193.75,1
2025-02-21 00:52:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:53:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:54:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:55:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:56:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:57:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:58:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 00:59:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 01:00:00-06:00,6193.75,6193.75,6193.75,6193.75,0.0,6193.75,0
2025-02-21 01:01:00-06:00,6194.25,6194.25,6194.25,6194.25,2.0,6194.25,1
2025-02-21 01:02:00-06:00,6194.25,6194.25,6194.25,6194.25,0.0,6194.25,0
2025-02-21 01:03:00-06:00,6194.25,6194.25,6194.25,6194.25,0.0,6194.25,0
2025-02-21 01:04:00-06:00,6194.25,6194.25,6194.25,6194.25,0.0,6194.25,0
2025-02-21 01:05:00-06:00,6194.75,6194.75,6194.75,6194.75,1.0,6194.75,1
2025-02-21 01:06:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:07:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:08:00-06:00,6194.75,6194.75,6194.75,6194.75,2.0,6194.75,1
2025-02-21 01:09:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:10:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:11:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:12:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:13:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:14:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:15:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:16:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:17:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:18:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:19:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:20:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:21:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:22:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:23:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:24:00-06:00,6194.75,6194.75,6194.75,6194.75,0.0,6194.75,0
2025-02-21 01:25:00-06:00,6195.0,6195.0,6195.0,6195.0,2.0,6195.0,1
2025-02-21 01:26:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:27:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:28:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:29:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:30:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:31:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:32:00-06:00,6195.0,6195.0,6195.0,6195.0,0.0,6195.0,0
2025-02-21 01:33:00-06:00,6196.0,6196.0,6196.0,6196.0,1.0,6196.0,1
2025-02-21 01:34:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:35:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:36:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:37:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:38:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:39:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:40:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:41:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:42:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:43:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:44:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:45:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:46:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:47:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:48:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:49:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:50:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:51:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:52:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:53:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:54:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:55:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:56:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:57:00-06:00,6196.0,6196.0,6196.0,6196.0,0.0,6196.0,0
2025-02-21 01:58:00-06:00,6190.75,6190.75,6190.75,6190.75,2.0,6190.75,1
2025-02-21 01:59:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 02:00:00-06:00,6190.0,6190.75,6190.0,6190.75,3.0,6190.5,2
2025-02-21 02:01:00-06:00,6190.75,6190.75,6190.75,6190.75,0.0,6190.75,0
2025-02-21 02:02:00-06:00,6189.5,6189.5,6189.25,6189.25,2.0,6189.375,2
2025-02-21 02:03:00-06:00,6189.25,6189.25,6189.25,6189.25,2.0,6189.25,1
2025-02-21 02:04:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:05:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:06:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:07:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:08:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:09:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:10:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:11:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:12:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:13:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:14:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:15:00-06:00,6191.0,6191.0,6188.25,6188.25,5.0,6189.0,3
2025-02-21 02:16:00-06:00,6188.25,6188.25,6188.25,6188.25,0.0,6188.25,0
2025-02-21 02:17:00-06:00,6188.25,6188.25,6188.25,6188.25,0.0,6188.25,0
2025-02-21 02:18:00-06:00,6189.25,6189.25,6189.25,6189.25,2.0,6189.25,1
2025-02-21 02:19:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:20:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:21:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:22:00-06:00,6189.25,6189.25,6189.25,6189.25,0.0,6189.25,0
2025-02-21 02:23:00-06:00,6188.0,6188.0,6188.0,6188.0,1.0,6188.0,1
2025-02-21 02:24:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:25:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:26:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:27:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:28:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:29:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:30:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:31:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:32:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:33:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:34:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:35:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:36:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:37:00-06:00,6188.0,6188.0,6188.0,6188.0,0.0,6188.0,0
2025-02-21 02:38:00-06:00,6191.25,6191.25,6191.25,6191.25,2.0,6191.25,1
2025-02-21 02:39:00-06:00,6191.5,6191.5,6191.5,6191.5,1.0,6191.5,1
2025-02-21 02:40:00-06:00,6191.5,6191.5,6191.5,6191.5,0.0,6191.5,0
2025-02-21 02:41:00-06:00,6191.5,6191.5,6191.5,6191.5,0.0,6191.5,0
2025-02-21 02:42:00-06:00,6191.5,6191.5,6191.5,6191.5,0.0,6191.5,0
